datetime,open,high,low,close,volume
2024-10-20 22:07:57.958509,99.89698151707428,101.2918344826632,98.25631294450955,100.0,5862894
2024-10-21 22:07:57.958509,99.72079353950953,100.91244205476339,99.71510933851147,99.77347139765763,3131018
2024-10-22 22:07:57.958509,101.21751757571913,101.83594092207147,99.44573836885918,101.11580080997207,9210710
2024-10-23 22:07:57.958509,104.26275162205583,106.303219772698,103.97772197063996,104.24640638214095,4489429
2024-10-24 22:07:57.958509,104.24570884737433,105.06805038655523,103.11456060676696,103.81033662818885,7888260
2024-10-25 22:07:57.958509,103.37298603643401,103.86659679999283,101.83890502028136,103.37612507014306,7478443
2024-10-26 22:07:57.958509,107.21796867991844,106.91006044800272,106.34983246569746,106.69287116324342,1294746
2024-10-27 22:07:57.958509,108.76470166467348,108.71516302236171,106.61072617825282,108.38381389249925,6710754
2024-10-28 22:07:57.958509,107.10721832129559,107.94875455293739,105.63257462832817,107.42033730999611,6432019
2024-10-29 22:07:57.958509,109.10748443052368,108.98881461890139,107.53706441995672,108.63968713650974,5352892
2024-10-30 22:07:57.958509,107.27397203178622,108.08891313714335,107.67334239726293,107.6870959168646,2702159
2024-10-31 22:07:57.958509,107.07671685377859,107.34648683733019,106.12512094844769,106.73787777194188,4757985
2024-11-01 22:07:57.958509,107.17967700756377,107.67986420194357,105.98375636839047,107.30777749818458,4802177
2024-11-02 22:07:57.958509,103.64551264166406,105.10714885314171,101.22898219574489,103.25523437122546,9512558
2024-11-03 22:07:57.958509,100.11184322445908,99.90478394674548,98.48432474325867,99.74472608706628,2153224
2024-11-04 22:07:57.958509,98.97475958458404,99.7079952747324,98.16018271336121,98.67289413838354,3650235
2024-11-05 22:07:57.958509,97.00397847414155,97.51735097505671,95.496986635623,96.72345102711635,5740039
2024-11-06 22:07:57.958509,97.18951158565278,99.29298946688553,96.32804204029634,97.37971448232352,9299350
2024-11-07 22:07:57.958509,95.25904946514227,95.87429453251161,94.16794253240563,95.65994183521806,3303554
2024-11-08 22:07:57.958509,92.91551999139138,93.74581120717616,92.80675770810127,93.00575400766773,5020120
2024-11-09 22:07:57.958509,95.46583883420973,97.63562136536018,94.32072955171004,95.77853226195074,3946862
2024-11-10 22:07:57.958509,95.5799025818556,97.04521361671907,94.36126014049609,95.39393107447904,3676517
2024-11-11 22:07:57.958509,95.42338045316905,97.13222279134187,93.72979181193125,95.57046365808795,5307086
2024-11-12 22:07:57.958509,93.33678995776174,93.37412951278293,92.25980788906841,92.89497199486819,8331006
2024-11-13 22:07:57.958509,92.0596067682628,92.2442050780677,90.7668723684455,91.93001112188048,9329442
2024-11-14 22:07:57.958509,92.47718074605176,93.41262797492405,90.46163293083058,92.17991842555534,7169912
2024-11-15 22:07:57.958509,89.77292839290291,91.77884910143285,89.91930769370897,90.1040385032656,9831924
2024-11-16 22:07:57.958509,91.15493243629935,91.83750106021854,89.12363199273003,90.82612869672961,4517741
2024-11-17 22:07:57.958509,90.16002140630181,90.80686111782111,88.54529398018474,89.78046802206197,7168563
2024-11-18 22:07:57.958509,89.29003631632222,89.80164179445428,89.18043108347156,89.30159022856198,4456653
2024-11-19 22:07:57.958509,88.3653650176573,89.63006092321866,87.74024332253182,88.27157387721374,6429219
2024-11-20 22:07:57.958509,91.82830799759876,91.92839082790536,90.28861001574953,91.58577987625299,1475595
2024-11-21 22:07:57.958509,91.30897959914272,92.19987439225075,91.4834541606109,91.60684968911534,2888806
2024-11-22 22:07:57.958509,89.71708394219175,90.47814053743119,88.6701958762793,89.71478179229194,3148091
2024-11-23 22:07:57.958509,91.14307260766259,92.16176994689502,90.60439146320425,91.23552792926205,4961676
2024-11-24 22:07:57.958509,88.73854320144376,89.48520789999314,87.94756589776136,89.0534593947428,2760462
2024-11-25 22:07:57.958509,89.35146970330041,89.67547562147539,89.3881358548961,89.46998663797609,5058848
2024-11-26 22:07:57.958509,85.63668169329584,87.05845368754187,84.50890414136386,86.00808843532779,1809178
2024-11-27 22:07:57.958509,83.36918733302618,84.24994845024084,82.13548433515314,83.76639761650097,8932310
2024-11-28 22:07:57.958509,83.83112383800163,85.11617339832935,82.50769734254229,84.138087946491,5777402
2024-11-29 22:07:57.958509,85.81842630113655,85.68654228132156,84.14207283714454,85.42282031152821,7934106
2024-11-30 22:07:57.958509,85.80078265093617,86.58354217041558,85.53518744526109,85.7583069595077,8486327
2024-12-01 22:07:57.958509,86.00158704813641,86.51465334908156,84.30464058441189,85.60283009497965,3562605
2024-12-02 22:07:57.958509,85.07266029962233,85.21835982342779,85.08826319473653,85.13012494013714,1721037
2024-12-03 22:07:57.958509,82.49981072445966,83.21179768787881,82.61878216726599,82.65535476727281,6507683
2024-12-04 22:07:57.958509,81.51170890611209,81.72581681892518,80.97917483661725,81.50670287621583,7417954
2024-12-05 22:07:57.958509,80.74768080817502,80.89896286246326,80.00693956753824,80.79655327889624,2021469
2024-12-06 22:07:57.958509,82.2196833724766,84.17951727487832,81.27331969510799,82.54518820099574,7756350
2024-12-07 22:07:57.958509,83.27084387244437,83.68984008880861,82.0173701801306,83.15374152273088,6779277
