datetime,open,high,low,close,volume
2024-10-20 23:30:51.553754,100.14591724133159,101.74368705549045,99.20603696585142,100.0,5862894
2024-10-21 23:30:51.553754,99.8140681357308,99.80181590843397,98.85136072150155,99.74347139765763,3131018
2024-10-22 23:30:51.553754,100.91005201946078,102.72454022130627,99.84160725277347,101.05547415542989,9210710
2024-10-23 23:30:51.553754,104.66061991912679,104.4223413098809,103.0796949133191,104.15389533610477,4489429
2024-10-24 23:30:51.553754,103.79664109490076,104.38191554108933,101.78038710091863,103.6869663935014,7888260
2024-10-25 23:30:51.553754,102.95092457703835,104.75709540583809,102.1962118406928,103.22216477104678,7478443
2024-10-26 23:30:51.553754,106.07889088186133,106.84543275170496,104.38964832241095,106.50300451301804,1294746
2024-10-27 23:30:51.553754,107.7835231631452,109.92839690024208,106.31720198019843,108.15898720236902,6710754
2024-10-28 23:30:51.553754,106.89281696114793,108.94857572524413,106.71816067584165,107.16506151780591,6432019
2024-10-29 23:30:51.553754,107.98171456459066,109.44904026455097,106.33277614351877,108.34936413906935,5352892
2024-10-30 23:30:51.553754,107.03029076539187,107.38052637894361,107.1169359775513,107.36681376495666,2702159
2024-10-31 23:30:51.553754,106.159575332874,106.99895818991517,104.64886852906206,106.38820873338211,4757985
2024-11-01 23:30:51.553754,106.57508194959327,108.24361491496911,106.11036725328842,106.92432502818819,4802177
2024-11-02 23:30:51.553754,103.2622757657022,104.87256802970178,101.04811923846859,102.8541859181978,9512558
2024-11-03 23:30:51.553754,98.9095174211461,100.58157234106423,97.60203646752932,99.32645636660322,2153224
2024-11-04 23:30:51.553754,98.25339847467156,98.73972769086552,96.64601100483775,98.22932110310377,3650235
2024-11-05 23:30:51.553754,96.17292142742033,97.47974998982848,94.73821917633123,96.25917270047346,5740039
2024-11-06 23:30:51.553754,97.35075314516497,97.92972078057551,96.29304123151685,96.88340830019258,9299350
2024-11-07 23:30:51.553754,94.77421650729983,96.62727748026289,94.98935702661349,95.1433356367501,3303554
2024-11-08 23:30:51.553754,92.38048063026591,92.6727991624773,91.72962725654877,92.47493860233408,5020120
2024-11-09 23:30:51.553754,95.65110452011773,96.65320946775387,94.87374411217421,95.2041491884267,3946862
2024-11-10 23:30:51.553754,95.1397694479086,95.81946203627483,93.47575915968142,94.79329320636975,3676517
2024-11-11 23:30:51.553754,95.24130538332061,96.76881082124132,94.2831002099643,94.94027628314467,5307086
2024-11-12 23:30:51.553754,92.0306004179013,92.8847257271279,90.45386682112444,92.25394460974101,8331006
2024-11-13 23:30:51.553754,90.96759211845588,92.42272859713815,90.09796196496578,91.26796632436603,9329442
2024-11-14 23:30:51.553754,91.64298297986329,93.19409417486757,89.98374005733393,91.48869350127595,7169912
2024-11-15 23:30:51.553754,89.78479940894805,89.58422257446884,89.16397667896003,89.40093326744169,9831924
2024-11-16 23:30:51.553754,90.1417065364584,91.77927746846156,88.53738102776435,90.0905685234318,4517741
2024-11-17 23:30:51.553754,89.09010317896468,90.25114810403225,87.38335494210222,89.0263490160974,7168563
2024-11-18 23:30:51.553754,88.3300126585823,88.64489091679089,87.6624446547354,88.52478569440241,4456653
2024-11-19 23:30:51.553754,87.71291646938751,88.003720505837,86.41650582730607,87.47717167357105,6429219
2024-11-20 23:30:51.553754,90.451346423165,92.02043249761611,89.34740318193822,90.73530824257574,1475595
2024-11-21 23:30:51.553754,90.56898780902283,90.8511748102511,90.41170326458098,90.72896180728394,2888806
2024-11-22 23:30:51.553754,88.76157413348828,89.86206581928126,87.93497045810372,88.82780731011765,3148091
