datetime,open,high,low,close,volume
2024-10-20 22:07:57.962743,99.89698151707428,101.2918344826632,98.25631294450955,100.0,5862894
2024-10-21 22:07:57.962743,99.70080409900143,100.89221374344152,99.69512103742468,99.75347139765763,3131018
2024-10-22 22:07:57.962743,101.17725734721515,101.7954347098106,99.40618288235476,101.0755810402773,9210710
2024-10-23 22:07:57.962743,104.20106183697803,106.24032269124912,103.91620083081334,104.18472626815202,4489429
2024-10-24 22:07:57.962743,104.1631048123706,104.98479473020383,103.03285289075703,103.72807758102617,7888260
2024-10-25 22:07:57.962743,103.27032855919774,103.76344912858042,101.73777100573135,103.27346447560028,7478443
2024-10-26 22:07:57.962743,107.09073648693594,106.7831936400398,106.22363046267007,106.56626208697726,1294746
2024-10-27 22:07:57.962743,108.61424585977461,108.56477574499233,106.46324999919378,108.23388497523452,6710754
2024-10-28 22:07:57.962743,106.93747165846679,107.77767419879245,105.46516502409976,107.25009440700504,6432019
2024-10-29 22:07:57.962743,108.9130253056277,108.79456699579046,107.34540420938424,108.44606175324842,5352892
2024-10-30 22:07:57.962743,107.06117471795051,107.87449924032046,107.4597528601191,107.47347909712862,2702159
2024-10-31 22:07:57.962743,106.84274790057468,107.11192842077222,105.89323128852418,106.50464920215288,4757985
2024-11-01 22:07:57.962743,106.92420757884827,107.42320254592933,105.73113749092694,107.05200273397945,4802177
2024-11-02 22:07:57.962743,103.37697578724261,104.8348250215465,100.96670636959203,102.98770869516014,9512558
2024-11-03 22:07:57.962743,99.83178845957475,99.62530841340329,98.20882282937495,99.46569830260991,2153224
2024-11-04 22:07:57.962743,98.67793172116592,99.40896841851853,97.86579778704433,98.37697157724463,3650235
2024-11-05 22:07:57.962743,96.69332857528936,97.20505702904283,95.19116279514049,96.41369950196403,5740039
2024-11-06 22:07:57.962743,96.85902245054187,98.95534753746223,96.00048229870046,97.04857856969731,9299350
2024-11-07 22:07:57.962743,94.91579641767424,95.52882453300072,93.8286211405848,95.31524422654029,3303554
2024-11-08 22:07:57.962743,92.56166698019425,93.3887961725958,92.45331889962775,92.65155735551186,5020120
2024-11-09 22:07:57.962743,95.08380355136357,97.24490304475805,93.94327676825813,95.39524564225393,3946862
2024-11-10 22:07:57.962743,95.17829459465528,96.63744868020788,93.96477264960065,94.99310450304435,3676517
2024-11-11 22:07:57.962743,95.00346075925528,96.70478317360876,93.31732491648748,95.14989671049173,5307086
2024-11-12 22:07:57.962743,92.9069320166245,92.94409960618329,91.83490993525128,92.46714882437146,8331006
2024-11-13 22:07:57.962743,91.6171113304073,91.80082234650334,90.33059061207702,91.48813860089703,9329442
2024-11-14 22:07:57.962743,92.0143215552454,92.94508676046705,90.00886179443135,91.71854706770424,7169912
2024-11-15 22:07:57.962743,89.3053280030929,91.30080046935173,89.45094485781034,89.6347134597159,9831924
2024-11-16 22:07:57.962743,90.66214175908812,91.34102036376827,88.6418226842111,90.33511555818976,4517741
2024-11-17 22:07:57.962743,89.65446589299678,90.29767857141114,88.04879274992031,89.27704078360651,7168563
2024-11-18 22:07:57.962743,88.7715059842258,89.28014043704057,88.6625372573072,88.78299279990924,4456653
2024-11-19 22:07:57.962743,87.83442902545296,89.09152611019441,87.21306332236558,87.7412014213248,6429219
2024-11-20 22:07:57.962743,91.25897048897143,91.3584328035514,89.72881866812789,91.01794604725768,1475595
2024-11-21 22:07:57.962743,90.72471753972236,91.60991173220127,90.89807568452434,91.02068163761216,2888806
2024-11-22 22:07:57.962743,89.12480339943927,89.88083576748042,88.08482651927466,89.12251644752108,3148091
2024-11-23 22:07:57.962743,90.52357175024457,91.5353449880939,89.98855202975757,90.61539865161016,4961676
2024-11-24 22:07:57.962743,88.11732697534032,88.85876463038117,87.33188692658459,88.43003859053742,2760462
2024-11-25 22:07:57.962743,88.7083000911848,89.02997375045673,88.74470231254435,88.82596391744316,5058848
2024-11-26 22:07:57.962743,85.00256338477203,86.41380751135353,83.88313674484974,85.37121995234166,1809178
2024-11-27 22:07:57.962743,82.73486597578463,83.60892574919173,81.51054970920978,83.12905405196457,8932310
2024-11-28 22:07:57.962743,83.17672264440762,84.45174087117323,81.86362705993471,83.48129053452618,5777402
2024-11-29 22:07:57.962743,85.13173827747138,85.00090954590652,83.46879838789185,84.73929778397924,7934106
2024-11-30 22:07:57.962743,85.09727955162869,85.87362102070166,84.83386203063877,85.05515212952415,8486327
2024-12-01 22:07:57.962743,85.27934722938411,85.78810480853794,83.59665169228151,84.88393903012201,3562605
2024-12-02 22:07:57.962743,84.34125626328785,84.48570314941362,84.356725014008,84.39822685706812,1721037
2024-12-03 22:07:57.962743,81.77367863494513,82.4793989587573,81.89160293616897,81.92785363800137,6507683
2024-12-04 22:07:57.962743,80.77788713748001,80.99006751068723,80.25014728832453,80.77292617514227,7417954
2024-12-05 22:07:57.962743,80.0045925070844,80.15448237371373,79.2706680089787,80.05301522419195,2021469
2024-12-06 22:07:57.962743,81.44710135858897,83.38851956828675,80.50963024229262,81.7695475621459,7756350
2024-12-07 22:07:57.962743,82.47200762795453,82.886984317815,81.23055879536798,82.35602866785636,6779277
2024-12-08 22:07:57.962743,79.25111201116685,80.76412028347208,78.76801739838956,79.47679576490401,3892371
2024-12-09 22:07:57.962743,80.11147114974361,80.42328733451183,79.57789287946578,80.01578191255886,7970199
2024-12-10 22:07:57.962743,79.54282846663475,80.50608053688944,77.8396304298919,79.42353345176898,1463001
2024-12-11 22:07:57.962743,78.09937437461359,79.56370269069853,77.70407538355879,78.37208976909373,7011493
2024-12-12 22:07:57.962743,79.00628014361068,80.29969909722668,78.63797773221806,79.35436837639772,3822136
2024-12-13 22:07:57.962743,81.24191849065373,81.77855081975491,80.74934309136292,81.01446100499132,1515693
2024-12-14 22:07:57.962743,82.51452465219249,83.22763895562318,81.23551434262455,82.54770848119007,3636722
2024-12-15 22:07:57.962743,80.82824972813478,81.75343422637167,80.06060405885512,81.18696312454865,8818114
2024-12-16 22:07:57.962743,81.10864177671834,82.20967073443377,80.3528759897903,80.70923893836829,1239017
2024-12-17 22:07:57.962743,80.90878844403991,82.61823051839731,81.13427295892795,81.26817209878367,1414994
2024-12-18 22:07:57.962743,83.0398095605433,84.47776118333573,81.75019722728142,82.87816793603548,1941768
